epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
35,100,2.935209019978841,0.083689,,,
35,200,2.9520331223805747,0.084409,,,
35,300,2.9693843722343445,0.083251,,,
35,-1,2.993863908449809,0.083964,89.0300,4.72,10595
36,100,3.018040498097738,0.075756,,,
36,200,3.0375070055325826,0.074644,,,
36,300,3.0556403438250226,0.074316,,,
36,-1,3.08060196240743,0.076508,88.2700,4.96,10073
37,100,3.10059548219045,0.066672,,,
37,200,3.1178466717402142,0.067406,,,
37,300,3.1350472450256346,0.069957,,,
37,-1,3.159042247136434,0.069547,89.1400,4.71,10624
38,100,3.1828720609347028,0.061514,,,
38,200,3.1997795263926188,0.060174,,,
38,300,3.217687690258026,0.061711,,,
38,-1,3.242824904123942,0.061183,88.8300,4.79,10445
39,100,3.2630108118057253,0.059978,,,
39,200,3.280877629915873,0.059357,,,
39,300,3.299346713225047,0.059047,,,
39,-1,3.3271085103352864,0.060555,89.4700,5.06,9887
40,100,3.3527180035909017,0.055140,,,
40,200,3.3707449952761332,0.053359,,,
40,300,3.3887787659962973,0.052550,,,
40,-1,3.4142213662465415,0.053558,89.2500,4.98,10049
41,100,3.4346381783485413,0.044463,,,
41,200,3.454631507396698,0.045701,,,
41,300,3.4750821272532146,0.047256,,,
41,-1,3.5052716016769407,0.047966,89.6200,5.46,9153
42,100,3.532432806491852,0.043571,,,
42,200,3.549996570746104,0.044786,,,
42,300,3.5676621238390607,0.044587,,,
42,-1,3.5936718066533406,0.045547,89.4400,5.06,9889
43,100,3.614402103424072,0.037546,,,
43,200,3.6334168195724486,0.037373,,,
43,300,3.6524391412734984,0.036941,,,
43,-1,3.6798469026883445,0.038505,89.5200,5.17,9670
44,100,3.700931207338969,0.041510,,,
44,200,3.7190653324127196,0.041100,,,
44,300,3.737083693345388,0.039029,,,
44,-1,3.7630610545476277,0.039357,89.4800,4.99,10014
45,100,3.7834179162979127,0.033059,,,
45,200,3.801229004065196,0.031762,,,
45,300,3.818718989690145,0.032273,,,
45,-1,3.845030709107717,0.033333,89.9100,4.92,10167
46,100,3.8707295536994932,0.032444,,,
46,200,3.8896190841992695,0.030249,,,
46,300,3.908219126860301,0.029600,,,
46,-1,3.9350400010744733,0.029644,89.7100,5.16,9696
47,100,3.955852444966634,0.026694,,,
47,200,3.974962329864502,0.026293,,,
47,300,3.9985582272211713,0.026613,,,
47,-1,4.025372687975565,0.026869,90.0000,5.42,9225
48,100,4.053075448671977,0.024595,,,
48,200,4.071518139044444,0.025222,,,
48,300,4.090697244803111,0.024564,,,
48,-1,4.117133148511251,0.025402,89.7700,5.21,9592
49,100,4.1402341485023495,0.024001,,,
49,200,4.160701429843902,0.022138,,,
49,300,4.1799939235051475,0.021797,,,
49,-1,4.208169722557068,0.021967,90.0500,5.46,9154
50,100,4.235647249221802,0.020062,,,
50,200,4.254965166250865,0.021147,,,
50,300,4.2734721302986145,0.021131,,,
50,-1,4.300501338640848,0.021293,89.9000,5.28,9476
51,100,4.323448852698008,0.020332,,,
51,200,4.3416813572247825,0.019361,,,
51,300,4.359960321585337,0.019408,,,
51,-1,4.386570763587952,0.018865,89.8300,5.16,9682
52,100,4.408085799217224,0.018231,,,
52,200,4.426868224143982,0.019468,,,
52,300,4.446154491106669,0.018712,,,
52,-1,4.474467019240062,0.018448,90.1200,5.27,9481
53,100,4.503125500679016,0.016606,,,
53,200,4.522668409347534,0.017940,,,
53,300,4.542804197470347,0.017498,,,
53,-1,4.571084344387055,0.017270,90.0600,5.51,9076
54,100,4.5951926708221436,0.015650,,,
54,200,4.614501818021139,0.016237,,,
54,300,4.633539521694184,0.015687,,,
54,-1,4.661721297105154,0.016103,90.1300,5.44,9194
55,100,4.689628219604492,0.015605,,,
55,200,4.709257928530375,0.015426,,,
55,300,4.728384478886922,0.015023,,,
55,-1,4.7564765055974325,0.015235,90.2000,5.38,9297
56,100,4.783910755316416,0.015409,,,
56,200,4.803294205665589,0.015067,,,
56,300,4.822863988081614,0.014402,,,
56,-1,4.847916030883789,0.014802,90.2200,5.21,9600
57,100,4.8719045678774515,0.013598,,,
57,200,4.8889745752016704,0.013993,,,
57,300,4.906237093607585,0.013007,,,
57,-1,4.932317670186361,0.013541,90.2800,4.81,10386
58,100,4.956856513023377,0.015965,,,
58,200,4.973779273033142,0.013770,,,
58,300,4.9906843860944115,0.013397,,,
58,-1,5.015100359916687,0.013923,90.1700,4.73,10582
59,100,5.037863651911418,0.015148,,,
59,200,5.054680939515432,0.014341,,,
59,300,5.071580155690511,0.014401,,,
59,-1,5.095573222637176,0.014662,90.2000,4.83,10356
60,100,5.115666786829631,0.011561,,,
60,200,5.1337983250617985,0.012105,,,
60,300,5.150200788180033,0.012623,,,
60,-1,5.175568922360738,0.013280,90.1100,4.80,10417
